time,temperature_2m_c,shortwave_radiation_w_m2,source,pv_kwh_el,heating_kwh_th,heating_kwh_el,balance_kwh_el,deficit_kwh_el,surplus_kwh_el,direct_overlap_kwh_el
2001-06-19 09:00:00,21.10000000,631.00000000,energyplus_epw,3.40740000,0.00000000,0.00000000,3.40740000,0.00000000,3.40740000,0.00000000
2001-06-19 10:00:00,22.50000000,721.00000000,energyplus_epw,3.89340000,0.00000000,0.00000000,3.89340000,0.00000000,3.89340000,0.00000000
2001-06-19 11:00:00,23.60000000,764.00000000,energyplus_epw,4.12560000,0.00000000,0.00000000,4.12560000,0.00000000,4.12560000,0.00000000
2001-06-19 12:00:00,24.80000000,754.00000000,energyplus_epw,4.07160000,0.00000000,0.00000000,4.07160000,0.00000000,4.07160000,0.00000000
2001-06-19 13:00:00,25.80000000,694.00000000,energyplus_epw,3.74760000,0.00000000,0.00000000,3.74760000,0.00000000,3.74760000,0.00000000
2001-06-19 14:00:00,26.30000000,592.00000000,energyplus_epw,3.19680000,0.00000000,0.00000000,3.19680000,0.00000000,3.19680000,0.00000000
2001-06-19 15:00:00,26.80000000,463.00000000,energyplus_epw,2.50020000,0.00000000,0.00000000,2.50020000,0.00000000,2.50020000,0.00000000
2001-06-19 16:00:00,26.60000000,323.00000000,energyplus_epw,1.74420000,0.00000000,0.00000000,1.74420000,0.00000000,1.74420000,0.00000000
2001-06-19 17:00:00,26.30000000,189.00000000,energyplus_epw,1.02060000,0.00000000,0.00000000,1.02060000,0.00000000,1.02060000,0.00000000
2001-06-19 18:00:00,25.80000000,72.00000000,energyplus_epw,0.38880000,0.00000000,0.00000000,0.38880000,0.00000000,0.38880000,0.00000000
2001-06-19 19:00:00,24.30000000,0.00000000,energyplus_epw,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2001-06-19 20:00:00,23.10000000,0.00000000,energyplus_epw,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2001-06-19 21:00:00,22.10000000,0.00000000,energyplus_epw,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2001-06-19 22:00:00,21.50000000,0.00000000,energyplus_epw,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2001-06-19 23:00:00,20.80000000,0.00000000,energyplus_epw,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2001-06-20 00:00:00,20.30000000,0.00000000,energyplus_epw,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2001-06-20 01:00:00,19.80000000,0.00000000,energyplus_epw,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2001-06-20 02:00:00,19.10000000,0.00000000,energyplus_epw,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2001-06-20 03:00:00,18.80000000,0.00000000,energyplus_epw,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2001-06-20 04:00:00,17.80000000,0.00000000,energyplus_epw,0.00000000,0.02400000,0.00800000,-0.00800000,0.00800000,0.00000000,0.00000000
2001-06-20 05:00:00,17.30000000,93.00000000,energyplus_epw,0.50220000,0.08400000,0.02800000,0.47420000,0.00000000,0.47420000,0.02800000
2001-06-20 06:00:00,17.60000000,222.00000000,energyplus_epw,1.19880000,0.04800000,0.01600000,1.18280000,0.00000000,1.18280000,0.01600000
2001-06-20 07:00:00,18.80000000,364.00000000,energyplus_epw,1.96560000,0.00000000,0.00000000,1.96560000,0.00000000,1.96560000,0.00000000
2001-06-20 08:00:00,20.10000000,506.00000000,energyplus_epw,2.73240000,0.00000000,0.00000000,2.73240000,0.00000000,2.73240000,0.00000000
2001-06-20 09:00:00,21.30000000,631.00000000,energyplus_epw,3.40740000,0.00000000,0.00000000,3.40740000,0.00000000,3.40740000,0.00000000
2001-06-20 10:00:00,22.80000000,721.00000000,energyplus_epw,3.89340000,0.00000000,0.00000000,3.89340000,0.00000000,3.89340000,0.00000000
2001-06-20 11:00:00,24.10000000,764.00000000,energyplus_epw,4.12560000,0.00000000,0.00000000,4.12560000,0.00000000,4.12560000,0.00000000
2001-06-20 12:00:00,25.30000000,754.00000000,energyplus_epw,4.07160000,0.00000000,0.00000000,4.07160000,0.00000000,4.07160000,0.00000000
2001-06-20 13:00:00,26.80000000,694.00000000,energyplus_epw,3.74760000,0.00000000,0.00000000,3.74760000,0.00000000,3.74760000,0.00000000
2001-06-20 14:00:00,27.80000000,592.00000000,energyplus_epw,3.19680000,0.00000000,0.00000000,3.19680000,0.00000000,3.19680000,0.00000000
2001-06-20 15:00:00,28.10000000,463.00000000,energyplus_epw,2.50020000,0.00000000,0.00000000,2.50020000,0.00000000,2.50020000,0.00000000
2001-06-20 16:00:00,27.60000000,323.00000000,energyplus_epw,1.74420000,0.00000000,0.00000000,1.74420000,0.00000000,1.74420000,0.00000000
2001-06-20 17:00:00,27.00000000,189.00000000,energyplus_epw,1.02060000,0.00000000,0.00000000,1.02060000,0.00000000,1.02060000,0.00000000
2001-06-20 18:00:00,26.00000000,72.00000000,energyplus_epw,0.38880000,0.00000000,0.00000000,0.38880000,0.00000000,0.38880000,0.00000000
2001-06-20 19:00:00,24.10000000,0.00000000,energyplus_epw,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2001-06-20 20:00:00,22.50000000,0.00000000,energyplus_epw,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2001-06-20 21:00:00,21.10000000,0.00000000,energyplus_epw,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2001-06-20 22:00:00,20.00000000,0.00000000,energyplus_epw,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2001-06-20 23:00:00,19.10000000,0.00000000,energyplus_epw,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2001-06-21 00:00:00,18.30000000,0.00000000,energyplus_epw,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2001-06-21 01:00:00,17.80000000,0.00000000,energyplus_epw,0.00000000,0.02400000,0.00800000,-0.00800000,0.00800000,0.00000000,0.00000000
2001-06-21 02:00:00,17.50000000,0.00000000,energyplus_epw,0.00000000,0.06000000,0.02000000,-0.02000000,0.02000000,0.00000000,0.00000000
2001-06-21 03:00:00,17.10000000,0.00000000,energyplus_epw,0.00000000,0.10800000,0.03600000,-0.03600000,0.03600000,0.00000000,0.00000000
2001-06-21 04:00:00,16.10000000,0.00000000,energyplus_epw,0.00000000,0.22800000,0.07600000,-0.07600000,0.07600000,0.00000000,0.00000000
2001-06-21 05:00:00,15.90000000,93.00000000,energyplus_epw,0.50220000,0.25200000,0.08400000,0.41820000,0.00000000,0.41820000,0.08400000
2001-06-21 06:00:00,16.30000000,221.00000000,energyplus_epw,1.19340000,0.20400000,0.06800000,1.12540000,0.00000000,1.12540000,0.06800000
2001-06-21 07:00:00,18.30000000,364.00000000,energyplus_epw,1.96560000,0.00000000,0.00000000,1.96560000,0.00000000,1.96560000,0.00000000
2001-06-21 08:00:00,20.00000000,506.00000000,energyplus_epw,2.73240000,0.00000000,0.00000000,2.73240000,0.00000000,2.73240000,0.00000000
2001-06-21 09:00:00,21.60000000,630.00000000,energyplus_epw,3.40200000,0.00000000,0.00000000,3.40200000,0.00000000,3.40200000,0.00000000
2001-06-21 10:00:00,22.60000000,720.00000000,energyplus_epw,3.88800000,0.00000000,0.00000000,3.88800000,0.00000000,3.88800000,0.00000000
2001-06-21 11:00:00,23.60000000,764.00000000,energyplus_epw,4.12560000,0.00000000,0.00000000,4.12560000,0.00000000,4.12560000,0.00000000
2001-06-21 12:00:00,24.80000000,754.00000000,energyplus_epw,4.07160000,0.00000000,0.00000000,4.07160000,0.00000000,4.07160000,0.00000000
2001-06-21 13:00:00,26.30000000,694.00000000,energyplus_epw,3.74760000,0.00000000,0.00000000,3.74760000,0.00000000,3.74760000,0.00000000
2001-06-21 14:00:00,27.30000000,593.00000000,energyplus_epw,3.20220000,0.00000000,0.00000000,3.20220000,0.00000000,3.20220000,0.00000000
2001-06-21 15:00:00,28.00000000,463.00000000,energyplus_epw,2.50020000,0.00000000,0.00000000,2.50020000,0.00000000,2.50020000,0.00000000
2001-06-21 16:00:00,28.00000000,324.00000000,energyplus_epw,1.74960000,0.00000000,0.00000000,1.74960000,0.00000000,1.74960000,0.00000000
2001-06-21 17:00:00,27.60000000,190.00000000,energyplus_epw,1.02600000,0.00000000,0.00000000,1.02600000,0.00000000,1.02600000,0.00000000
2001-06-21 18:00:00,27.00000000,73.00000000,energyplus_epw,0.39420000,0.00000000,0.00000000,0.39420000,0.00000000,0.39420000,0.00000000
2001-06-21 19:00:00,25.10000000,0.00000000,energyplus_epw,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2001-06-21 20:00:00,23.80000000,0.00000000,energyplus_epw,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2001-06-21 21:00:00,22.60000000,0.00000000,energyplus_epw,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2001-06-21 22:00:00,21.80000000,0.00000000,energyplus_epw,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2001-06-21 23:00:00,21.10000000,0.00000000,energyplus_epw,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2001-06-22 00:00:00,20.60000000,0.00000000,energyplus_epw,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2001-06-22 01:00:00,20.00000000,0.00000000,energyplus_epw,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2001-06-22 02:00:00,19.30000000,0.00000000,energyplus_epw,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2001-06-22 03:00:00,18.60000000,0.00000000,energyplus_epw,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2001-06-22 04:00:00,16.10000000,0.00000000,energyplus_epw,0.00000000,0.22800000,0.07600000,-0.07600000,0.07600000,0.00000000,0.00000000
2001-06-22 05:00:00,15.00000000,92.00000000,energyplus_epw,0.49680000,0.36000000,0.12000000,0.37680000,0.00000000,0.37680000,0.12000000
2001-06-22 06:00:00,15.10000000,221.00000000,energyplus_epw,1.19340000,0.34800000,0.11600000,1.07740000,0.00000000,1.07740000,0.11600000
2001-06-22 07:00:00,17.80000000,363.00000000,energyplus_epw,1.96020000,0.02400000,0.00800000,1.95220000,0.00000000,1.95220000,0.00800000
2001-06-22 08:00:00,20.30000000,506.00000000,energyplus_epw,2.73240000,0.00000000,0.00000000,2.73240000,0.00000000,2.73240000,0.00000000
2001-06-22 09:00:00,22.60000000,630.00000000,energyplus_epw,3.40200000,0.00000000,0.00000000,3.40200000,0.00000000,3.40200000,0.00000000
2001-06-22 10:00:00,24.30000000,720.00000000,energyplus_epw,3.88800000,0.00000000,0.00000000,3.88800000,0.00000000,3.88800000,0.00000000
2001-06-22 11:00:00,25.80000000,764.00000000,energyplus_epw,4.12560000,0.00000000,0.00000000,4.12560000,0.00000000,4.12560000,0.00000000
2001-06-22 12:00:00,27.30000000,754.00000000,energyplus_epw,4.07160000,0.00000000,0.00000000,4.07160000,0.00000000,4.07160000,0.00000000
2001-06-22 13:00:00,30.30000000,694.00000000,energyplus_epw,3.74760000,0.00000000,0.00000000,3.74760000,0.00000000,3.74760000,0.00000000
2001-06-22 14:00:00,31.50000000,593.00000000,energyplus_epw,3.20220000,0.00000000,0.00000000,3.20220000,0.00000000,3.20220000,0.00000000
2001-06-22 15:00:00,30.80000000,464.00000000,energyplus_epw,2.50560000,0.00000000,0.00000000,2.50560000,0.00000000,2.50560000,0.00000000
2001-06-22 16:00:00,24.60000000,324.00000000,energyplus_epw,1.74960000,0.00000000,0.00000000,1.74960000,0.00000000,1.74960000,0.00000000
2001-06-22 17:00:00,20.10000000,190.00000000,energyplus_epw,1.02600000,0.00000000,0.00000000,1.02600000,0.00000000,1.02600000,0.00000000
2001-06-22 18:00:00,17.30000000,73.00000000,energyplus_epw,0.39420000,0.08400000,0.02800000,0.36620000,0.00000000,0.36620000,0.02800000
2001-06-22 19:00:00,18.30000000,0.00000000,energyplus_epw,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2001-06-22 20:00:00,19.00000000,0.00000000,energyplus_epw,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2001-06-22 21:00:00,19.30000000,0.00000000,energyplus_epw,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2001-06-22 22:00:00,18.80000000,0.00000000,energyplus_epw,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2001-06-22 23:00:00,18.50000000,0.00000000,energyplus_epw,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2001-06-23 00:00:00,18.10000000,0.00000000,energyplus_epw,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2001-06-23 01:00:00,17.80000000,0.00000000,energyplus_epw,0.00000000,0.02400000,0.00800000,-0.00800000,0.00800000,0.00000000,0.00000000
2001-06-23 02:00:00,17.50000000,0.00000000,energyplus_epw,0.00000000,0.06000000,0.02000000,-0.02000000,0.02000000,0.00000000,0.00000000
2001-06-23 03:00:00,17.30000000,0.00000000,energyplus_epw,0.00000000,0.08400000,0.02800000,-0.02800000,0.02800000,0.00000000,0.00000000
2001-06-23 04:00:00,17.10000000,0.00000000,energyplus_epw,0.00000000,0.10800000,0.03600000,-0.03600000,0.03600000,0.00000000,0.00000000
2001-06-23 05:00:00,17.10000000,92.00000000,energyplus_epw,0.49680000,0.10800000,0.03600000,0.46080000,0.00000000,0.46080000,0.03600000
2001-06-23 06:00:00,17.30000000,220.00000000,energyplus_epw,1.18800000,0.08400000,0.02800000,1.16000000,0.00000000,1.16000000,0.02800000
2001-06-23 07:00:00,17.60000000,363.00000000,energyplus_epw,1.96020000,0.04800000,0.01600000,1.94420000,0.00000000,1.94420000,0.01600000
2001-06-23 08:00:00,18.10000000,505.00000000,energyplus_epw,2.72700000,0.00000000,0.00000000,2.72700000,0.00000000,2.72700000,0.00000000
2001-06-23 09:00:00,19.00000000,629.00000000,energyplus_epw,3.39660000,0.00000000,0.00000000,3.39660000,0.00000000,3.39660000,0.00000000
2001-06-23 10:00:00,20.30000000,720.00000000,energyplus_epw,3.88800000,0.00000000,0.00000000,3.88800000,0.00000000,3.88800000,0.00000000
2001-06-23 11:00:00,21.30000000,763.00000000,energyplus_epw,4.12020000,0.00000000,0.00000000,4.12020000,0.00000000,4.12020000,0.00000000
2001-06-23 12:00:00,22.30000000,754.00000000,energyplus_epw,4.07160000,0.00000000,0.00000000,4.07160000,0.00000000,4.07160000,0.00000000
2001-06-23 13:00:00,23.30000000,695.00000000,energyplus_epw,3.75300000,0.00000000,0.00000000,3.75300000,0.00000000,3.75300000,0.00000000
2001-06-23 14:00:00,23.80000000,593.00000000,energyplus_epw,3.20220000,0.00000000,0.00000000,3.20220000,0.00000000,3.20220000,0.00000000
2001-06-23 15:00:00,24.00000000,464.00000000,energyplus_epw,2.50560000,0.00000000,0.00000000,2.50560000,0.00000000,2.50560000,0.00000000
2001-06-23 16:00:00,23.50000000,325.00000000,energyplus_epw,1.75500000,0.00000000,0.00000000,1.75500000,0.00000000,1.75500000,0.00000000
2001-06-23 17:00:00,22.80000000,190.00000000,energyplus_epw,1.02600000,0.00000000,0.00000000,1.02600000,0.00000000,1.02600000,0.00000000
2001-06-23 18:00:00,22.00000000,74.00000000,energyplus_epw,0.39960000,0.00000000,0.00000000,0.39960000,0.00000000,0.39960000,0.00000000
2001-06-23 19:00:00,20.60000000,0.00000000,energyplus_epw,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2001-06-23 20:00:00,19.30000000,0.00000000,energyplus_epw,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2001-06-23 21:00:00,18.10000000,0.00000000,energyplus_epw,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2001-06-23 22:00:00,17.00000000,0.00000000,energyplus_epw,0.00000000,0.12000000,0.04000000,-0.04000000,0.04000000,0.00000000,0.00000000
2001-06-23 23:00:00,16.10000000,0.00000000,energyplus_epw,0.00000000,0.22800000,0.07600000,-0.07600000,0.07600000,0.00000000,0.00000000
2001-06-24 00:00:00,15.40000000,0.00000000,energyplus_epw,0.00000000,0.31200000,0.10400000,-0.10400000,0.10400000,0.00000000,0.00000000
2001-06-24 01:00:00,14.80000000,0.00000000,energyplus_epw,0.00000000,0.38400000,0.12800000,-0.12800000,0.12800000,0.00000000,0.00000000
2001-06-24 02:00:00,14.40000000,0.00000000,energyplus_epw,0.00000000,0.43200000,0.14400000,-0.14400000,0.14400000,0.00000000,0.00000000
2001-06-24 03:00:00,14.10000000,0.00000000,energyplus_epw,0.00000000,0.46800000,0.15600000,-0.15600000,0.15600000,0.00000000,0.00000000
2001-06-24 04:00:00,13.50000000,0.00000000,energyplus_epw,0.00000000,0.54000000,0.18000000,-0.18000000,0.18000000,0.00000000,0.00000000
2001-06-24 05:00:00,13.50000000,91.00000000,energyplus_epw,0.49140000,0.54000000,0.18000000,0.31140000,0.00000000,0.31140000,0.18000000
2001-06-24 06:00:00,14.00000000,220.00000000,energyplus_epw,1.18800000,0.48000000,0.16000000,1.02800000,0.00000000,1.02800000,0.16000000
2001-06-24 07:00:00,15.00000000,362.00000000,energyplus_epw,1.95480000,0.36000000,0.12000000,1.83480000,0.00000000,1.83480000,0.12000000
2001-06-24 08:00:00,16.30000000,505.00000000,energyplus_epw,2.72700000,0.20400000,0.06800000,2.65900000,0.00000000,2.65900000,0.06800000
2001-06-24 09:00:00,18.00000000,629.00000000,energyplus_epw,3.39660000,0.00000000,0.00000000,3.39660000,0.00000000,3.39660000,0.00000000
2001-06-24 10:00:00,20.10000000,719.00000000,energyplus_epw,3.88260000,0.00000000,0.00000000,3.88260000,0.00000000,3.88260000,0.00000000
2001-06-24 11:00:00,22.00000000,763.00000000,energyplus_epw,4.12020000,0.00000000,0.00000000,4.12020000,0.00000000,4.12020000,0.00000000
2001-06-24 12:00:00,23.60000000,754.00000000,energyplus_epw,4.07160000,0.00000000,0.00000000,4.07160000,0.00000000,4.07160000,0.00000000
2001-06-24 13:00:00,24.80000000,695.00000000,energyplus_epw,3.75300000,0.00000000,0.00000000,3.75300000,0.00000000,3.75300000,0.00000000
2001-06-24 14:00:00,25.80000000,593.00000000,energyplus_epw,3.20220000,0.00000000,0.00000000,3.20220000,0.00000000,3.20220000,0.00000000
2001-06-24 15:00:00,26.60000000,464.00000000,energyplus_epw,2.50560000,0.00000000,0.00000000,2.50560000,0.00000000,2.50560000,0.00000000
2001-06-24 16:00:00,27.10000000,325.00000000,energyplus_epw,1.75500000,0.00000000,0.00000000,1.75500000,0.00000000,1.75500000,0.00000000
2001-06-24 17:00:00,27.30000000,191.00000000,energyplus_epw,1.03140000,0.00000000,0.00000000,1.03140000,0.00000000,1.03140000,0.00000000
2001-06-24 18:00:00,27.00000000,74.00000000,energyplus_epw,0.39960000,0.00000000,0.00000000,0.39960000,0.00000000,0.39960000,0.00000000
2001-06-24 19:00:00,25.30000000,0.00000000,energyplus_epw,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2001-06-24 20:00:00,23.80000000,0.00000000,energyplus_epw,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2001-06-24 21:00:00,22.60000000,0.00000000,energyplus_epw,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2001-06-24 22:00:00,21.60000000,0.00000000,energyplus_epw,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2001-06-24 23:00:00,20.80000000,0.00000000,energyplus_epw,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2001-06-25 00:00:00,19.80000000,0.00000000,energyplus_epw,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2001-06-25 01:00:00,18.10000000,0.00000000,energyplus_epw,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2001-06-25 02:00:00,17.10000000,0.00000000,energyplus_epw,0.00000000,0.10800000,0.03600000,-0.03600000,0.03600000,0.00000000,0.00000000
2001-06-25 03:00:00,16.30000000,0.00000000,energyplus_epw,0.00000000,0.20400000,0.06800000,-0.06800000,0.06800000,0.00000000,0.00000000
2001-06-25 04:00:00,15.60000000,0.00000000,energyplus_epw,0.00000000,0.28800000,0.09600000,-0.09600000,0.09600000,0.00000000,0.00000000
2001-06-25 05:00:00,15.80000000,91.00000000,energyplus_epw,0.49140000,0.26400000,0.08800000,0.40340000,0.00000000,0.40340000,0.08800000
2001-06-25 06:00:00,16.60000000,219.00000000,energyplus_epw,1.18260000,0.16800000,0.05600000,1.12660000,0.00000000,1.12660000,0.05600000
2001-06-25 07:00:00,19.00000000,362.00000000,energyplus_epw,1.95480000,0.00000000,0.00000000,1.95480000,0.00000000,1.95480000,0.00000000
2001-06-25 08:00:00,21.10000000,504.00000000,energyplus_epw,2.72160000,0.00000000,0.00000000,2.72160000,0.00000000,2.72160000,0.00000000
2001-06-25 09:00:00,23.00000000,629.00000000,energyplus_epw,3.39660000,0.00000000,0.00000000,3.39660000,0.00000000,3.39660000,0.00000000
2001-06-25 10:00:00,24.60000000,719.00000000,energyplus_epw,3.88260000,0.00000000,0.00000000,3.88260000,0.00000000,3.88260000,0.00000000
2001-06-25 11:00:00,25.80000000,763.00000000,energyplus_epw,4.12020000,0.00000000,0.00000000,4.12020000,0.00000000,4.12020000,0.00000000
2001-06-25 12:00:00,27.00000000,754.00000000,energyplus_epw,4.07160000,0.00000000,0.00000000,4.07160000,0.00000000,4.07160000,0.00000000
2001-06-25 13:00:00,28.00000000,695.00000000,energyplus_epw,3.75300000,0.00000000,0.00000000,3.75300000,0.00000000,3.75300000,0.00000000
2001-06-25 14:00:00,28.50000000,593.00000000,energyplus_epw,3.20220000,0.00000000,0.00000000,3.20220000,0.00000000,3.20220000,0.00000000
2001-06-25 15:00:00,28.60000000,465.00000000,energyplus_epw,2.51100000,0.00000000,0.00000000,2.51100000,0.00000000,2.51100000,0.00000000
2001-06-25 16:00:00,27.60000000,325.00000000,energyplus_epw,1.75500000,0.00000000,0.00000000,1.75500000,0.00000000,1.75500000,0.00000000
2001-06-25 17:00:00,26.60000000,191.00000000,energyplus_epw,1.03140000,0.00000000,0.00000000,1.03140000,0.00000000,1.03140000,0.00000000
2001-06-25 18:00:00,25.60000000,74.00000000,energyplus_epw,0.39960000,0.00000000,0.00000000,0.39960000,0.00000000,0.39960000,0.00000000
2001-06-25 19:00:00,24.10000000,0.00000000,energyplus_epw,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2001-06-25 20:00:00,22.60000000,0.00000000,energyplus_epw,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2001-06-25 21:00:00,21.60000000,0.00000000,energyplus_epw,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2001-06-25 22:00:00,20.50000000,0.00000000,energyplus_epw,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2001-06-25 23:00:00,19.60000000,0.00000000,energyplus_epw,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2001-06-26 00:00:00,19.00000000,0.00000000,energyplus_epw,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2001-06-26 01:00:00,18.80000000,0.00000000,energyplus_epw,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2001-06-26 02:00:00,18.50000000,0.00000000,energyplus_epw,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2001-06-26 03:00:00,18.10000000,0.00000000,energyplus_epw,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2001-06-26 04:00:00,17.00000000,0.00000000,energyplus_epw,0.00000000,0.12000000,0.04000000,-0.04000000,0.04000000,0.00000000,0.00000000
2001-06-26 05:00:00,16.30000000,90.00000000,energyplus_epw,0.48600000,0.20400000,0.06800000,0.41800000,0.00000000,0.41800000,0.06800000
2001-06-26 06:00:00,16.30000000,219.00000000,energyplus_epw,1.18260000,0.20400000,0.06800000,1.11460000,0.00000000,1.11460000,0.06800000
2001-06-26 07:00:00,17.30000000,361.00000000,energyplus_epw,1.94940000,0.08400000,0.02800000,1.92140000,0.00000000,1.92140000,0.02800000
2001-06-26 08:00:00,18.30000000,503.00000000,energyplus_epw,2.71620000,0.00000000,0.00000000,2.71620000,0.00000000,2.71620000,0.00000000
2001-06-26 09:00:00,19.60000000,628.00000000,energyplus_epw,3.39120000,0.00000000,0.00000000,3.39120000,0.00000000,3.39120000,0.00000000
2001-06-26 10:00:00,20.80000000,719.00000000,energyplus_epw,3.88260000,0.00000000,0.00000000,3.88260000,0.00000000,3.88260000,0.00000000
2001-06-26 11:00:00,22.10000000,763.00000000,energyplus_epw,4.12020000,0.00000000,0.00000000,4.12020000,0.00000000,4.12020000,0.00000000
2001-06-26 12:00:00,23.30000000,754.00000000,energyplus_epw,4.07160000,0.00000000,0.00000000,4.07160000,0.00000000,4.07160000,0.00000000
2001-06-26 13:00:00,25.10000000,695.00000000,energyplus_epw,3.75300000,0.00000000,0.00000000,3.75300000,0.00000000,3.75300000,0.00000000
2001-06-26 14:00:00,26.10000000,594.00000000,energyplus_epw,3.20760000,0.00000000,0.00000000,3.20760000,0.00000000,3.20760000,0.00000000
2001-06-26 15:00:00,26.30000000,465.00000000,energyplus_epw,2.51100000,0.00000000,0.00000000,2.51100000,0.00000000,2.51100000,0.00000000
2001-06-26 16:00:00,24.60000000,325.00000000,energyplus_epw,1.75500000,0.00000000,0.00000000,1.75500000,0.00000000,1.75500000,0.00000000
2001-06-26 17:00:00,23.00000000,191.00000000,energyplus_epw,1.03140000,0.00000000,0.00000000,1.03140000,0.00000000,1.03140000,0.00000000
2001-06-26 18:00:00,21.60000000,74.00000000,energyplus_epw,0.39960000,0.00000000,0.00000000,0.39960000,0.00000000,0.39960000,0.00000000
2001-06-26 19:00:00,20.30000000,0.00000000,energyplus_epw,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2001-06-26 20:00:00,19.10000000,0.00000000,energyplus_epw,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2001-06-26 21:00:00,18.00000000,0.00000000,energyplus_epw,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2001-06-26 22:00:00,16.80000000,0.00000000,energyplus_epw,0.00000000,0.14400000,0.04800000,-0.04800000,0.04800000,0.00000000,0.00000000
2001-06-26 23:00:00,15.80000000,0.00000000,energyplus_epw,0.00000000,0.26400000,0.08800000,-0.08800000,0.08800000,0.00000000,0.00000000
2001-06-27 00:00:00,15.10000000,0.00000000,energyplus_epw,0.00000000,0.34800000,0.11600000,-0.11600000,0.11600000,0.00000000,0.00000000
2001-06-27 01:00:00,15.00000000,0.00000000,energyplus_epw,0.00000000,0.36000000,0.12000000,-0.12000000,0.12000000,0.00000000,0.00000000
